run_date,line_id,plant_id,planned_runtime_min,downtime_minutes,units_produced,units_defective,availability,performance,quality,oee,downtime_cost_usd,scrap_cost_usd,lost_production_revenue_usd
2025-03-18,P2-L2,P2,1440,66,984,31,0.9542,0.9371,0.9685,0.866,4620.0,682,1925.0
2025-03-18,P2-L3,P2,1440,0,1092,24,1.0,1.0,0.978,0.978,0.0,528,0.0
2025-03-19,P1-L2,P1,1440,0,904,16,1.0,0.861,0.9823,0.8457,0.0,352,0.0
2025-03-22,P2-L1,P2,1440,0,921,31,1.0,0.8771,0.9663,0.8476,0.0,682,0.0
2025-03-22,P3-L1,P3,1440,0,1025,18,1.0,0.9762,0.9824,0.959,0.0,396,0.0
2025-03-24,P1-L1,P1,1440,0,982,31,1.0,0.9352,0.9684,0.9057,0.0,682,0.0
2025-03-24,P2-L1,P2,1440,0,891,31,1.0,0.8486,0.9652,0.819,0.0,682,0.0
2025-03-24,P3-L1,P3,1440,0,787,24,1.0,0.7495,0.9695,0.7267,0.0,528,0.0
2025-03-25,P2-L2,P2,1440,0,975,28,1.0,0.9286,0.9713,0.9019,0.0,616,0.0
2025-03-25,P2-L3,P2,1440,0,1000,19,1.0,0.9524,0.981,0.9343,0.0,418,0.0
2025-03-25,P3-L1,P3,1440,5,1024,17,0.9965,0.9752,0.9834,0.9557,300.0,374,145.83
2025-03-26,P2-L1,P2,1440,0,1097,35,1.0,1.0,0.9681,0.9681,0.0,770,0.0
2025-03-27,P2-L3,P2,1440,0,948,33,1.0,0.9029,0.9652,0.8714,0.0,726,0.0
2025-03-28,P2-L3,P2,1440,0,954,25,1.0,0.9086,0.9738,0.8848,0.0,550,0.0
2025-03-29,P1-L2,P1,1440,62,1065,26,0.9569,1.0,0.9756,0.9336,3720.0,572,1808.33
2025-03-29,P1-L3,P1,1440,0,1067,20,1.0,1.0,0.9813,0.9813,0.0,440,0.0
2025-03-30,P2-L1,P2,1440,0,954,18,1.0,0.9086,0.9811,0.8914,0.0,396,0.0
2025-04-03,P2-L3,P2,1440,123,951,25,0.9146,0.9057,0.9737,0.8066,8610.0,550,3587.5
2025-04-05,P1-L3,P1,1440,138,884,28,0.9042,0.8419,0.9683,0.7371,9660.0,616,4025.0
2025-04-07,P1-L1,P1,1440,18,849,18,0.9875,0.8086,0.9788,0.7815,1440.0,396,525.0
2025-04-10,P2-L1,P2,1440,126,946,30,0.9125,0.901,0.9683,0.796,8820.0,660,3675.0
2025-04-12,P2-L1,P2,1440,150,954,24,0.8958,0.9086,0.9748,0.7935,9000.0,528,4375.0
2025-05-12,P3-L2,P3,1440,90,983,26,0.9375,0.9362,0.9736,0.8545,7200.0,572,2625.0
2025-05-18,P2-L2,P2,1440,48,964,17,0.9667,0.9181,0.9824,0.8718,3840.0,374,1400.0
2025-05-20,P1-L2,P1,1440,60,989,23,0.9583,0.9419,0.9767,0.8817,4200.0,506,1750.0
2025-05-26,P1-L1,P1,1440,135,986,31,0.9063,0.939,0.9686,0.8243,6075.0,682,3937.5
2025-06-10,P1-L3,P1,1440,125,930,26,0.9132,0.8857,0.972,0.7862,8750.0,572,3645.83
2025-03-31,P1-L3,P1,1440,0,895,20,1.0,0.8524,0.9777,0.8333,0.0,440,0.0
2025-03-31,P2-L2,P2,1440,0,1030,18,1.0,0.981,0.9825,0.9638,0.0,396,0.0
2025-04-01,P3-L1,P3,1440,0,887,27,1.0,0.8448,0.9696,0.819,0.0,594,0.0
2025-04-01,P3-L3,P3,1440,0,933,18,1.0,0.8886,0.9807,0.8714,0.0,396,0.0
2025-04-03,P2-L1,P2,1440,0,909,28,1.0,0.8657,0.9692,0.839,0.0,616,0.0
2025-04-03,P3-L2,P3,1440,0,971,25,1.0,0.9248,0.9743,0.901,0.0,550,0.0
2025-04-04,P3-L2,P3,1440,0,835,16,1.0,0.7952,0.9808,0.78,0.0,352,0.0
2025-04-04,P3-L3,P3,1440,0,843,38,1.0,0.8029,0.9549,0.7667,0.0,836,0.0
2025-04-05,P2-L3,P2,1440,0,1013,20,1.0,0.9648,0.9803,0.9457,0.0,440,0.0
2025-04-08,P1-L1,P1,1440,0,827,17,1.0,0.7876,0.9794,0.7714,0.0,374,0.0
2025-04-10,P2-L2,P2,1440,0,983,20,1.0,0.9362,0.9797,0.9171,0.0,440,0.0
2025-04-11,P2-L1,P2,1440,0,967,8,1.0,0.921,0.9917,0.9133,0.0,176,0.0
2025-04-12,P3-L1,P3,1440,0,882,24,1.0,0.84,0.9728,0.8171,0.0,528,0.0
2025-04-13,P1-L3,P1,1440,0,821,20,1.0,0.7819,0.9756,0.7629,0.0,440,0.0
2025-04-14,P1-L2,P1,1440,0,921,34,1.0,0.8771,0.9631,0.8448,0.0,748,0.0
2025-04-14,P3-L2,P3,1440,0,971,20,1.0,0.9248,0.9794,0.9057,0.0,440,0.0
2025-04-15,P2-L2,P2,1440,0,942,24,1.0,0.8971,0.9745,0.8743,0.0,528,0.0
2025-04-16,P3-L3,P3,1440,0,1023,22,1.0,0.9743,0.9785,0.9533,0.0,484,0.0
2025-04-17,P2-L3,P2,1440,0,901,30,1.0,0.8581,0.9667,0.8295,0.0,660,0.0
2025-04-17,P3-L3,P3,1440,0,917,31,1.0,0.8733,0.9662,0.8438,0.0,682,0.0
2025-04-18,P1-L3,P1,1440,0,1057,31,1.0,1.0,0.9707,0.9707,0.0,682,0.0
2025-04-18,P2-L3,P2,1440,0,974,30,1.0,0.9276,0.9692,0.899,0.0,660,0.0
2025-04-18,P3-L3,P3,1440,0,1071,27,1.0,1.0,0.9748,0.9748,0.0,594,0.0
2025-04-19,P2-L1,P2,1440,0,898,14,1.0,0.8552,0.9844,0.8419,0.0,308,0.0
2025-04-19,P2-L3,P2,1440,0,1024,23,1.0,0.9752,0.9775,0.9533,0.0,506,0.0
2025-04-21,P3-L3,P3,1440,0,958,28,1.0,0.9124,0.9708,0.8857,0.0,616,0.0
2025-04-22,P1-L2,P1,1440,0,847,18,1.0,0.8067,0.9787,0.7895,0.0,396,0.0
2025-04-24,P1-L2,P1,1440,0,1003,23,1.0,0.9552,0.9771,0.9333,0.0,506,0.0
2025-04-28,P1-L1,P1,1440,0,1036,28,1.0,0.9867,0.973,0.96,0.0,616,0.0
2025-04-28,P3-L1,P3,1440,0,883,24,1.0,0.841,0.9728,0.8181,0.0,528,0.0
2025-04-29,P2-L3,P2,1440,0,958,21,1.0,0.9124,0.9781,0.8924,0.0,462,0.0
2025-04-30,P2-L2,P2,1440,0,982,29,1.0,0.9352,0.9705,0.9076,0.0,638,0.0
2025-04-30,P3-L1,P3,1440,0,1024,25,1.0,0.9752,0.9756,0.9514,0.0,550,0.0
2025-05-01,P2-L1,P2,1440,0,898,28,1.0,0.8552,0.9688,0.8286,0.0,616,0.0
2025-05-01,P3-L3,P3,1440,0,884,14,1.0,0.8419,0.9842,0.8286,0.0,308,0.0
2025-05-02,P3-L1,P3,1440,0,933,21,1.0,0.8886,0.9775,0.8686,0.0,462,0.0
2025-05-04,P1-L1,P1,1440,0,971,31,1.0,0.9248,0.9681,0.8952,0.0,682,0.0
2025-05-04,P1-L2,P1,1440,0,873,22,1.0,0.8314,0.9748,0.8105,0.0,484,0.0
2025-05-04,P3-L1,P3,1440,0,985,38,1.0,0.9381,0.9614,0.9019,0.0,836,0.0
2025-05-06,P2-L2,P2,1440,0,866,17,1.0,0.8248,0.9804,0.8086,0.0,374,0.0
2025-05-07,P1-L2,P1,1440,0,984,21,1.0,0.9371,0.9787,0.9171,0.0,462,0.0
2025-05-08,P2-L1,P2,1440,0,947,26,1.0,0.9019,0.9725,0.8771,0.0,572,0.0
2025-05-08,P2-L3,P2,1440,0,951,28,1.0,0.9057,0.9706,0.879,0.0,616,0.0
2025-05-11,P2-L1,P2,1440,0,967,22,1.0,0.921,0.9772,0.9,0.0,484,0.0
2025-05-12,P1-L3,P1,1440,0,1005,12,1.0,0.9571,0.9881,0.9457,0.0,264,0.0
2025-05-13,P3-L2,P3,1440,0,899,20,1.0,0.8562,0.9778,0.8371,0.0,440,0.0
2025-05-15,P2-L3,P2,1440,0,1094,34,1.0,1.0,0.9689,0.9689,0.0,748,0.0
2025-05-20,P2-L1,P2,1440,0,951,27,1.0,0.9057,0.9716,0.88,0.0,594,0.0
2025-05-21,P3-L3,P3,1440,0,997,24,1.0,0.9495,0.9759,0.9267,0.0,528,0.0
2025-05-23,P1-L2,P1,1440,0,901,30,1.0,0.8581,0.9667,0.8295,0.0,660,0.0
2025-05-23,P2-L3,P2,1440,0,967,23,1.0,0.921,0.9762,0.899,0.0,506,0.0
2025-05-24,P3-L2,P3,1440,0,866,23,1.0,0.8248,0.9734,0.8029,0.0,506,0.0
2025-05-26,P1-L3,P1,1440,0,899,22,1.0,0.8562,0.9755,0.8352,0.0,484,0.0
2025-05-26,P3-L2,P3,1440,0,917,18,1.0,0.8733,0.9804,0.8562,0.0,396,0.0
2025-05-27,P2-L1,P2,1440,0,953,20,1.0,0.9076,0.979,0.8886,0.0,440,0.0
2025-05-28,P1-L3,P1,1440,0,1034,30,1.0,0.9848,0.971,0.9562,0.0,660,0.0
2025-05-28,P3-L1,P3,1440,0,982,29,1.0,0.9352,0.9705,0.9076,0.0,638,0.0
2025-05-29,P2-L3,P2,1440,0,1020,26,1.0,0.9714,0.9745,0.9467,0.0,572,0.0
2025-05-30,P1-L2,P1,1440,0,895,27,1.0,0.8524,0.9698,0.8267,0.0,594,0.0
2025-05-30,P3-L1,P3,1440,0,973,30,1.0,0.9267,0.9692,0.8981,0.0,660,0.0
2025-05-31,P1-L2,P1,1440,0,843,22,1.0,0.8029,0.9739,0.7819,0.0,484,0.0
2025-06-01,P1-L1,P1,1440,0,865,32,1.0,0.8238,0.963,0.7933,0.0,704,0.0
2025-06-01,P1-L2,P1,1440,0,1059,29,1.0,1.0,0.9726,0.9726,0.0,638,0.0
2025-06-02,P1-L1,P1,1440,0,998,30,1.0,0.9505,0.9699,0.9219,0.0,660,0.0
2025-06-02,P2-L1,P2,1440,0,853,21,1.0,0.8124,0.9754,0.7924,0.0,462,0.0
2025-06-06,P1-L2,P1,1440,0,902,22,1.0,0.859,0.9756,0.8381,0.0,484,0.0
2025-06-06,P3-L2,P3,1440,0,932,27,1.0,0.8876,0.971,0.8619,0.0,594,0.0
2025-06-06,P3-L3,P3,1440,0,962,26,1.0,0.9162,0.973,0.8914,0.0,572,0.0
2025-06-07,P2-L2,P2,1440,0,964,31,1.0,0.9181,0.9678,0.8886,0.0,682,0.0
2025-06-07,P3-L2,P3,1440,0,978,25,1.0,0.9314,0.9744,0.9076,0.0,550,0.0
2025-06-08,P1-L1,P1,1440,0,903,25,1.0,0.86,0.9723,0.8362,0.0,550,0.0
2025-06-09,P1-L2,P1,1440,0,971,37,1.0,0.9248,0.9619,0.8895,0.0,814,0.0
2025-06-09,P2-L3,P2,1440,0,998,29,1.0,0.9505,0.9709,0.9229,0.0,638,0.0
2025-06-10,P1-L1,P1,1440,0,950,22,1.0,0.9048,0.9768,0.8838,0.0,484,0.0
2025-06-11,P2-L1,P2,1440,0,834,28,1.0,0.7943,0.9664,0.7676,0.0,616,0.0
2025-06-13,P1-L1,P1,1440,0,843,17,1.0,0.8029,0.9798,0.7867,0.0,374,0.0
2025-06-14,P1-L1,P1,1440,0,1021,34,1.0,0.9724,0.9667,0.94,0.0,748,0.0
2025-06-14,P1-L2,P1,1440,0,959,24,1.0,0.9133,0.975,0.8905,0.0,528,0.0
2025-06-14,P2-L2,P2,1440,0,970,29,1.0,0.9238,0.9701,0.8962,0.0,638,0.0
2025-06-14,P3-L3,P3,1440,0,983,34,1.0,0.9362,0.9654,0.9038,0.0,748,0.0
2025-06-16,P1-L1,P1,1440,0,974,33,1.0,0.9276,0.9661,0.8962,0.0,726,0.0
2025-06-17,P1-L3,P1,1440,0,993,39,1.0,0.9457,0.9607,0.9086,0.0,858,0.0
2025-06-17,P2-L2,P2,1440,0,855,16,1.0,0.8143,0.9813,0.799,0.0,352,0.0
2025-06-17,P3-L2,P3,1440,0,953,21,1.0,0.9076,0.978,0.8876,0.0,462,0.0
2025-06-18,P3-L1,P3,1440,0,874,23,1.0,0.8324,0.9737,0.8105,0.0,506,0.0
2025-06-19,P1-L1,P1,1440,0,906,19,1.0,0.8629,0.979,0.8448,0.0,418,0.0
2025-06-19,P3-L3,P3,1440,0,907,33,1.0,0.8638,0.9636,0.8324,0.0,726,0.0
2025-06-22,P2-L3,P2,1440,0,872,28,1.0,0.8305,0.9679,0.8038,0.0,616,0.0
2025-06-24,P1-L1,P1,1440,0,882,22,1.0,0.84,0.9751,0.819,0.0,484,0.0
2025-06-24,P2-L1,P2,1440,0,974,24,1.0,0.9276,0.9754,0.9048,0.0,528,0.0
2025-06-25,P2-L3,P2,1440,0,1016,20,1.0,0.9676,0.9803,0.9486,0.0,440,0.0
2025-06-26,P2-L1,P2,1440,0,976,20,1.0,0.9295,0.9795,0.9105,0.0,440,0.0
2025-06-27,P1-L1,P1,1440,0,867,19,1.0,0.8257,0.9781,0.8076,0.0,418,0.0
2025-06-27,P1-L2,P1,1440,0,836,18,1.0,0.7962,0.9785,0.779,0.0,396,0.0
2025-06-27,P2-L3,P2,1440,0,874,21,1.0,0.8324,0.976,0.8124,0.0,462,0.0
2025-06-28,P1-L2,P1,1440,0,978,24,1.0,0.9314,0.9755,0.9086,0.0,528,0.0
2025-06-29,P1-L2,P1,1440,0,956,14,1.0,0.9105,0.9854,0.8971,0.0,308,0.0
2025-06-30,P3-L1,P3,1440,0,998,27,1.0,0.9505,0.9729,0.9248,0.0,594,0.0
2025-07-01,P1-L1,P1,1440,0,952,23,1.0,0.9067,0.9758,0.8848,0.0,506,0.0
2025-07-01,P2-L1,P2,1440,0,995,18,1.0,0.9476,0.9819,0.9305,0.0,396,0.0
2024-01-03,P2-L3,P2,1440,5,665,16,0.9965,0.6333,0.9759,0.6159,300.0,352,145.83
2024-01-10,P3-L2,P3,1440,104,956,22,0.9278,0.9105,0.977,0.8253,6240.0,484,3033.33
2024-01-11,P2-L1,P2,1440,89,799,20,0.9382,0.761,0.975,0.6961,7120.0,440,2595.83
2024-01-19,P1-L2,P1,1440,37,793,23,0.9743,0.7552,0.971,0.7145,2220.0,506,1079.17
2024-01-20,P2-L2,P2,1440,93,766,32,0.9354,0.7295,0.9582,0.6539,4185.0,704,2712.5
2024-02-12,P2-L2,P2,1440,128,952,30,0.9111,0.9067,0.9685,0.8,10240.0,660,3733.33
2024-02-23,P2-L3,P2,1440,152,899,19,0.8944,0.8562,0.9789,0.7496,12160.0,418,4433.33
2024-02-24,P1-L3,P1,1440,202,944,18,0.8597,0.899,0.9809,0.7582,14140.0,396,5891.67
2024-02-26,P3-L3,P3,1440,108,1021,20,0.925,0.9724,0.9804,0.8818,7560.0,440,3150.0
2024-02-29,P1-L2,P1,1440,71,1016,24,0.9507,0.9676,0.9764,0.8982,4260.0,528,2070.83
2024-03-10,P3-L1,P3,1440,62,976,27,0.9569,0.9295,0.9723,0.8649,3720.0,594,1808.33
2024-03-11,P2-L2,P2,1440,61,962,26,0.9576,0.9162,0.973,0.8537,4270.0,572,1779.17
2024-01-01,P1-L1,P1,1440,0,945,27,1.0,0.9,0.9714,0.8743,0.0,594,0.0
2024-01-02,P3-L1,P3,1440,0,890,31,1.0,0.8476,0.9652,0.8181,0.0,682,0.0
2024-01-02,P3-L2,P3,1440,0,935,28,1.0,0.8905,0.9701,0.8638,0.0,616,0.0
2024-01-03,P2-L2,P2,1440,0,995,30,1.0,0.9476,0.9698,0.919,0.0,660,0.0
2024-01-03,P3-L2,P3,1440,0,850,33,1.0,0.8095,0.9612,0.7781,0.0,726,0.0
2024-01-05,P2-L3,P2,1440,0,896,26,1.0,0.8533,0.971,0.8286,0.0,572,0.0
2024-01-05,P3-L2,P3,1440,0,829,21,1.0,0.7895,0.9747,0.7695,0.0,462,0.0
2024-01-05,P3-L3,P3,1440,0,886,35,1.0,0.8438,0.9605,0.8105,0.0,770,0.0
2024-01-06,P2-L2,P2,1440,0,1005,24,1.0,0.9571,0.9761,0.9343,0.0,528,0.0
2024-01-06,P3-L1,P3,1440,0,930,20,1.0,0.8857,0.9785,0.8667,0.0,440,0.0
2024-01-07,P2-L3,P2,1440,0,700,10,1.0,0.6667,0.9857,0.6571,0.0,220,0.0
2024-01-10,P1-L1,P1,1440,0,988,17,1.0,0.941,0.9828,0.9248,0.0,374,0.0
2024-01-10,P1-L2,P1,1440,0,956,13,1.0,0.9105,0.9864,0.8981,0.0,286,0.0
2024-01-10,P2-L3,P2,1440,0,967,32,1.0,0.921,0.9669,0.8905,0.0,704,0.0
2024-01-11,P2-L2,P2,1440,0,847,17,1.0,0.8067,0.9799,0.7905,0.0,374,0.0
2024-01-11,P3-L3,P3,1440,0,851,20,1.0,0.8105,0.9765,0.7914,0.0,440,0.0
2024-01-13,P1-L1,P1,1440,0,886,24,1.0,0.8438,0.9729,0.821,0.0,528,0.0
2024-01-13,P3-L1,P3,1440,0,875,20,1.0,0.8333,0.9771,0.8143,0.0,440,0.0
2024-01-14,P2-L3,P2,1440,0,963,25,1.0,0.9171,0.974,0.8933,0.0,550,0.0
2024-01-14,P3-L2,P3,1440,0,956,23,1.0,0.9105,0.9759,0.8886,0.0,506,0.0
2024-01-15,P1-L3,P1,1440,0,879,24,1.0,0.8371,0.9727,0.8143,0.0,528,0.0
2024-01-17,P2-L3,P2,1440,0,853,14,1.0,0.8124,0.9836,0.799,0.0,308,0.0
2024-01-18,P2-L1,P2,1440,0,934,15,1.0,0.8895,0.9839,0.8752,0.0,330,0.0
2024-01-18,P3-L3,P3,1440,0,910,30,1.0,0.8667,0.967,0.8381,0.0,660,0.0
2024-01-19,P2-L1,P2,1440,0,948,24,1.0,0.9029,0.9747,0.88,0.0,528,0.0
2024-01-20,P1-L1,P1,1440,0,772,15,1.0,0.7352,0.9806,0.721,0.0,330,0.0
2024-01-20,P3-L1,P3,1440,0,811,23,1.0,0.7724,0.9716,0.7505,0.0,506,0.0
2024-01-21,P1-L3,P1,1440,0,891,20,1.0,0.8486,0.9776,0.8295,0.0,440,0.0
2024-01-21,P2-L2,P2,1440,0,913,15,1.0,0.8695,0.9836,0.8552,0.0,330,0.0
2024-01-22,P2-L2,P2,1440,0,853,26,1.0,0.8124,0.9695,0.7876,0.0,572,0.0
2024-01-23,P3-L1,P3,1440,0,890,26,1.0,0.8476,0.9708,0.8229,0.0,572,0.0
2024-01-23,P3-L2,P3,1440,0,867,11,1.0,0.8257,0.9873,0.8152,0.0,242,0.0
2024-01-24,P1-L2,P1,1440,0,968,28,1.0,0.9219,0.9711,0.8952,0.0,616,0.0
2024-01-25,P2-L2,P2,1440,0,939,35,1.0,0.8943,0.9627,0.861,0.0,770,0.0
2024-01-25,P3-L3,P3,1440,0,879,25,1.0,0.8371,0.9716,0.8133,0.0,550,0.0
2024-01-26,P1-L2,P1,1440,0,833,23,1.0,0.7933,0.9724,0.7714,0.0,506,0.0
2024-01-26,P3-L3,P3,1440,0,815,15,1.0,0.7762,0.9816,0.7619,0.0,330,0.0
2024-01-27,P2-L1,P2,1440,0,906,30,1.0,0.8629,0.9669,0.8343,0.0,660,0.0
2024-01-28,P2-L2,P2,1440,0,986,27,1.0,0.939,0.9726,0.9133,0.0,594,0.0
2024-01-28,P2-L3,P2,1440,0,882,26,1.0,0.84,0.9705,0.8152,0.0,572,0.0
2024-01-29,P1-L1,P1,1440,0,949,26,1.0,0.9038,0.9726,0.879,0.0,572,0.0
2024-02-02,P1-L3,P1,1440,0,979,34,1.0,0.9324,0.9653,0.9,0.0,748,0.0
2024-02-04,P1-L2,P1,1440,0,955,23,1.0,0.9095,0.9759,0.8876,0.0,506,0.0
2024-02-06,P1-L2,P1,1440,0,1003,41,1.0,0.9552,0.9591,0.9162,0.0,902,0.0
2024-02-06,P2-L3,P2,1440,0,856,25,1.0,0.8152,0.9708,0.7914,0.0,550,0.0
2024-02-08,P1-L3,P1,1440,0,822,33,1.0,0.7829,0.9599,0.7514,0.0,726,0.0
2024-02-08,P2-L2,P2,1440,0,878,23,1.0,0.8362,0.9738,0.8143,0.0,506,0.0
2024-02-09,P3-L1,P3,1440,0,909,25,1.0,0.8657,0.9725,0.8419,0.0,550,0.0
2024-02-11,P1-L3,P1,1440,0,828,19,1.0,0.7886,0.9771,0.7705,0.0,418,0.0
2024-02-12,P1-L3,P1,1440,0,832,23,1.0,0.7924,0.9724,0.7705,0.0,506,0.0
2024-02-13,P3-L1,P3,1440,0,958,31,1.0,0.9124,0.9676,0.8829,0.0,682,0.0
2024-02-14,P3-L3,P3,1440,0,813,26,1.0,0.7743,0.968,0.7495,0.0,572,0.0
2024-02-16,P2-L2,P2,1440,0,964,25,1.0,0.9181,0.9741,0.8943,0.0,550,0.0
2024-02-16,P3-L1,P3,1440,0,858,24,1.0,0.8171,0.972,0.7943,0.0,528,0.0
2024-02-17,P1-L2,P1,1440,0,975,31,1.0,0.9286,0.9682,0.899,0.0,682,0.0
2024-02-17,P1-L3,P1,1440,0,935,26,1.0,0.8905,0.9722,0.8657,0.0,572,0.0
2024-02-20,P3-L3,P3,1440,0,949,36,1.0,0.9038,0.9621,0.8695,0.0,792,0.0
2024-02-21,P2-L2,P2,1440,0,781,20,1.0,0.7438,0.9744,0.7248,0.0,440,0.0
2024-02-25,P3-L2,P3,1440,0,1051,25,1.0,1.0,0.9762,0.9762,0.0,550,0.0
2024-02-26,P1-L2,P1,1440,0,971,25,1.0,0.9248,0.9743,0.901,0.0,550,0.0
2024-02-26,P2-L3,P2,1440,0,969,20,1.0,0.9229,0.9794,0.9038,0.0,440,0.0
2024-02-27,P2-L1,P2,1440,0,1115,41,1.0,1.0,0.9632,0.9632,0.0,902,0.0
2024-02-27,P3-L2,P3,1440,0,893,20,1.0,0.8505,0.9776,0.8314,0.0,440,0.0
2024-02-29,P1-L1,P1,1440,0,991,27,1.0,0.9438,0.9728,0.9181,0.0,594,0.0
2024-03-01,P1-L1,P1,1440,0,950,29,1.0,0.9048,0.9695,0.8771,0.0,638,0.0
2024-03-01,P2-L3,P2,1440,0,994,16,1.0,0.9467,0.9839,0.9314,0.0,352,0.0
2024-03-03,P1-L2,P1,1440,0,1089,38,1.0,1.0,0.9651,0.9651,0.0,836,0.0
2024-03-03,P1-L3,P1,1440,0,805,23,1.0,0.7667,0.9714,0.7448,0.0,506,0.0
2024-03-03,P2-L1,P2,1440,0,959,29,1.0,0.9133,0.9698,0.8857,0.0,638,0.0
2024-03-06,P3-L2,P3,1440,0,886,21,1.0,0.8438,0.9763,0.8238,0.0,462,0.0
2024-03-06,P3-L3,P3,1440,0,963,26,1.0,0.9171,0.973,0.8924,0.0,572,0.0
2024-03-07,P1-L3,P1,1440,0,982,32,1.0,0.9352,0.9674,0.9048,0.0,704,0.0
2024-03-08,P2-L1,P2,1440,0,965,33,1.0,0.919,0.9658,0.8876,0.0,726,0.0
2024-03-08,P2-L2,P2,1440,0,984,16,1.0,0.9371,0.9837,0.9219,0.0,352,0.0
2024-03-08,P2-L3,P2,1440,0,876,22,1.0,0.8343,0.9749,0.8133,0.0,484,0.0
2024-03-10,P3-L3,P3,1440,0,1007,15,1.0,0.959,0.9851,0.9448,0.0,330,0.0
2024-03-12,P3-L3,P3,1440,0,975,19,1.0,0.9286,0.9805,0.9105,0.0,418,0.0
2024-03-13,P2-L2,P2,1440,0,876,34,1.0,0.8343,0.9612,0.8019,0.0,748,0.0
2024-03-13,P3-L2,P3,1440,0,941,38,1.0,0.8962,0.9596,0.86,0.0,836,0.0
2024-03-13,P3-L3,P3,1440,0,875,16,1.0,0.8333,0.9817,0.8181,0.0,352,0.0
2024-03-15,P3-L1,P3,1440,0,892,28,1.0,0.8495,0.9686,0.8229,0.0,616,0.0
2024-03-17,P1-L3,P1,1440,0,940,25,1.0,0.8952,0.9734,0.8714,0.0,550,0.0
2024-03-17,P2-L1,P2,1440,0,819,27,1.0,0.78,0.967,0.7543,0.0,594,0.0
2024-03-17,P2-L2,P2,1440,0,938,22,1.0,0.8933,0.9765,0.8724,0.0,484,0.0
2024-03-18,P1-L2,P1,1440,0,1013,43,1.0,0.9648,0.9576,0.9238,0.0,946,0.0
2024-03-18,P3-L2,P3,1440,0,940,23,1.0,0.8952,0.9755,0.8733,0.0,506,0.0
2024-03-20,P1-L2,P1,1440,0,912,22,1.0,0.8686,0.9759,0.8476,0.0,484,0.0
2024-03-20,P1-L3,P1,1440,0,908,26,1.0,0.8648,0.9714,0.84,0.0,572,0.0
2024-03-20,P2-L1,P2,1440,0,932,44,1.0,0.8876,0.9528,0.8457,0.0,968,0.0
2024-03-20,P2-L3,P2,1440,0,1008,32,1.0,0.96,0.9683,0.9295,0.0,704,0.0
2024-03-20,P3-L1,P3,1440,0,850,8,1.0,0.8095,0.9906,0.8019,0.0,176,0.0
2024-03-20,P3-L2,P3,1440,0,986,34,1.0,0.939,0.9655,0.9067,0.0,748,0.0
2024-03-21,P1-L1,P1,1440,0,882,16,1.0,0.84,0.9819,0.8248,0.0,352,0.0
2024-03-24,P1-L1,P1,1440,0,925,20,1.0,0.881,0.9784,0.8619,0.0,440,0.0
2024-03-25,P2-L3,P2,1440,0,811,25,1.0,0.7724,0.9692,0.7486,0.0,550,0.0
2024-03-25,P3-L1,P3,1440,0,953,23,1.0,0.9076,0.9759,0.8857,0.0,506,0.0
2024-03-27,P1-L2,P1,1440,0,819,29,1.0,0.78,0.9646,0.7524,0.0,638,0.0
2024-03-27,P2-L2,P2,1440,0,844,22,1.0,0.8038,0.9739,0.7829,0.0,484,0.0
2024-03-28,P2-L1,P2,1440,0,939,31,1.0,0.8943,0.967,0.8648,0.0,682,0.0
2024-03-29,P2-L2,P2,1440,0,1036,37,1.0,0.9867,0.9643,0.9514,0.0,814,0.0
2024-03-29,P3-L3,P3,1440,0,964,16,1.0,0.9181,0.9834,0.9029,0.0,352,0.0
2024-03-30,P3-L1,P3,1440,0,1060,31,1.0,1.0,0.9708,0.9708,0.0,682,0.0
2024-03-31,P1-L1,P1,1440,0,1030,24,1.0,0.981,0.9767,0.9581,0.0,528,0.0
2024-03-31,P3-L3,P3,1440,0,940,39,1.0,0.8952,0.9585,0.8581,0.0,858,0.0
2024-04-01,P3-L1,P3,1440,0,941,29,1.0,0.8962,0.9692,0.8686,0.0,638,0.0
2024-04-02,P3-L2,P3,1440,0,1007,23,1.0,0.959,0.9772,0.9371,0.0,506,0.0
2024-04-04,P2-L1,P2,1440,0,918,29,1.0,0.8743,0.9684,0.8467,0.0,638,0.0
2024-04-04,P3-L1,P3,1440,0,935,33,1.0,0.8905,0.9647,0.859,0.0,726,0.0
2024-04-05,P1-L1,P1,1440,0,918,22,1.0,0.8743,0.976,0.8533,0.0,484,0.0
2024-04-06,P2-L3,P2,1440,0,965,12,1.0,0.919,0.9876,0.9076,0.0,264,0.0
2024-04-08,P1-L1,P1,1440,106,949,17,0.9264,0.9038,0.9821,0.8223,7420.0,374,3091.67
2024-04-09,P2-L1,P2,1440,0,979,22,1.0,0.9324,0.9775,0.9114,0.0,484,0.0
2024-04-10,P1-L1,P1,1440,0,1000,23,1.0,0.9524,0.977,0.9305,0.0,506,0.0
2024-04-10,P1-L2,P1,1440,0,969,28,1.0,0.9229,0.9711,0.8962,0.0,616,0.0
2024-04-10,P2-L1,P2,1440,0,913,29,1.0,0.8695,0.9682,0.8419,0.0,638,0.0
2024-04-11,P1-L2,P1,1440,0,950,31,1.0,0.9048,0.9674,0.8752,0.0,682,0.0
2024-04-11,P2-L3,P2,1440,0,947,26,1.0,0.9019,0.9725,0.8771,0.0,572,0.0
2024-04-13,P2-L1,P2,1440,0,853,22,1.0,0.8124,0.9742,0.7914,0.0,484,0.0
